product_id,product_name,product_regime_tag,jurisdiction_code,jurisdiction_name,region,regulation_name,regulation_ref,enforcement_body,key_requirements,status,criticality,notes
2,Crème solaire,Cosmétique leave-on + UV,PS,Palestine,Middle East,Palestine mandatory language labelling,National language/labelling law (PS),Palestine consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
2,Crème solaire,Cosmétique leave-on + UV,PS,Palestine,Middle East,Palestine restrictions on health/SPF claims,National advertising/claim rules (PS),Palestine advertising/consumer authority,SPF claim substantiation; bans on misleading 'sunblock' claims,in_force,medium,
2,Crème solaire,Cosmétique leave-on + UV,PS,Palestine,Middle East,Palestine aerosol packaging requirements,National pressurised container rules (PS),Palestine safety authority,"Aerosol design, marking, transport",in_force,medium,
2,Crème solaire,Cosmétique leave-on + UV,GCC,GCC,Middle East,GSO 1943:2016 cosmetics (incl. sunscreen),GSO 1943:2016,GSO,"Safety reqs, UV filters list",in_force,critical,
2,Crème solaire,Cosmétique leave-on + UV,GCC,GCC,Middle East,GSO 2528:2016 cosmetic labelling,GSO 2528:2016,GSO,Labelling Arabic + EN,in_force,high,
2,Crème solaire,Cosmétique leave-on + UV,ZA,South Africa,Africa,"Foodstuffs, Cosmetics and Disinfectants Act + sunscreen",Act 54/1972,DoH SA,Sunscreen as cosmetic; SPF labelling,in_force,critical,
2,Crème solaire,Cosmétique leave-on + UV,ZA,South Africa,Africa,SANS 1557 Sunscreen Standard,SANS 1557:2007,SABS,Sunscreen SPF test SA,in_force,high,
2,Crème solaire,Cosmétique leave-on + UV,ZA,South Africa,Africa,South Africa general consumer protection law,National consumer protection statute (ZA),South Africa consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
2,Crème solaire,Cosmétique leave-on + UV,ZA,South Africa,Africa,South Africa customs / import control,National customs code (ZA),South Africa customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
2,Crème solaire,Cosmétique leave-on + UV,ZA,South Africa,Africa,South Africa mandatory language labelling,National language/labelling law (ZA),South Africa consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
2,Crème solaire,Cosmétique leave-on + UV,ZA,South Africa,Africa,South Africa restrictions on health/SPF claims,National advertising/claim rules (ZA),South Africa advertising/consumer authority,SPF claim substantiation; bans on misleading 'sunblock' claims,in_force,medium,
2,Crème solaire,Cosmétique leave-on + UV,ZA,South Africa,Africa,South Africa aerosol packaging requirements,National pressurised container rules (ZA),South Africa safety authority,"Aerosol design, marking, transport",in_force,medium,
2,Crème solaire,Cosmétique leave-on + UV,NG,Nigeria,Africa,NAFDAC sunscreens,NAFDAC Cosmetic Regulations 2021,NAFDAC,Registration; SPF label,in_force,critical,
2,Crème solaire,Cosmétique leave-on + UV,NG,Nigeria,Africa,Nigeria general consumer protection law,National consumer protection statute (NG),Nigeria consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
2,Crème solaire,Cosmétique leave-on + UV,NG,Nigeria,Africa,Nigeria customs / import control,National customs code (NG),Nigeria customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
2,Crème solaire,Cosmétique leave-on + UV,NG,Nigeria,Africa,Nigeria mandatory language labelling,National language/labelling law (NG),Nigeria consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
2,Crème solaire,Cosmétique leave-on + UV,NG,Nigeria,Africa,Nigeria restrictions on health/SPF claims,National advertising/claim rules (NG),Nigeria advertising/consumer authority,SPF claim substantiation; bans on misleading 'sunblock' claims,in_force,medium,
2,Crème solaire,Cosmétique leave-on + UV,NG,Nigeria,Africa,Nigeria aerosol packaging requirements,National pressurised container rules (NG),Nigeria safety authority,"Aerosol design, marking, transport",in_force,medium,
2,Crème solaire,Cosmétique leave-on + UV,KE,Kenya,Africa,KEBS PVoC + cosmetic standard,KS 1992-2:2019,KEBS,Import notification,in_force,high,
2,Crème solaire,Cosmétique leave-on + UV,KE,Kenya,Africa,Kenya general consumer protection law,National consumer protection statute (KE),Kenya consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
2,Crème solaire,Cosmétique leave-on + UV,KE,Kenya,Africa,Kenya customs / import control,National customs code (KE),Kenya customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
2,Crème solaire,Cosmétique leave-on + UV,KE,Kenya,Africa,Kenya mandatory language labelling,National language/labelling law (KE),Kenya consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
2,Crème solaire,Cosmétique leave-on + UV,KE,Kenya,Africa,Kenya restrictions on health/SPF claims,National advertising/claim rules (KE),Kenya advertising/consumer authority,SPF claim substantiation; bans on misleading 'sunblock' claims,in_force,medium,
2,Crème solaire,Cosmétique leave-on + UV,KE,Kenya,Africa,Kenya aerosol packaging requirements,National pressurised container rules (KE),Kenya safety authority,"Aerosol design, marking, transport",in_force,medium,
2,Crème solaire,Cosmétique leave-on + UV,EG,Egypt,Africa,EDA cosmetics + sunscreens,EDA Decree 25/2021,EDA,Registration; Arabic labelling,in_force,high,
2,Crème solaire,Cosmétique leave-on + UV,EG,Egypt,Africa,Egypt general consumer protection law,National consumer protection statute (EG),Egypt consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
2,Crème solaire,Cosmétique leave-on + UV,EG,Egypt,Africa,Egypt customs / import control,National customs code (EG),Egypt customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
2,Crème solaire,Cosmétique leave-on + UV,EG,Egypt,Africa,Egypt mandatory language labelling,National language/labelling law (EG),Egypt consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
2,Crème solaire,Cosmétique leave-on + UV,EG,Egypt,Africa,Egypt restrictions on health/SPF claims,National advertising/claim rules (EG),Egypt advertising/consumer authority,SPF claim substantiation; bans on misleading 'sunblock' claims,in_force,medium,
2,Crème solaire,Cosmétique leave-on + UV,EG,Egypt,Africa,Egypt aerosol packaging requirements,National pressurised container rules (EG),Egypt safety authority,"Aerosol design, marking, transport",in_force,medium,
2,Crème solaire,Cosmétique leave-on + UV,MA,Morocco,Africa,Morocco sunscreen as cosmetic,National cosmetic regulation (MA),Morocco health authority,Import licence; local language label,in_force,medium,
2,Crème solaire,Cosmétique leave-on + UV,MA,Morocco,Africa,Morocco general consumer protection law,National consumer protection statute (MA),Morocco consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
2,Crème solaire,Cosmétique leave-on + UV,MA,Morocco,Africa,Morocco customs / import control,National customs code (MA),Morocco customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
2,Crème solaire,Cosmétique leave-on + UV,MA,Morocco,Africa,Morocco mandatory language labelling,National language/labelling law (MA),Morocco consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
2,Crème solaire,Cosmétique leave-on + UV,MA,Morocco,Africa,Morocco restrictions on health/SPF claims,National advertising/claim rules (MA),Morocco advertising/consumer authority,SPF claim substantiation; bans on misleading 'sunblock' claims,in_force,medium,
2,Crème solaire,Cosmétique leave-on + UV,MA,Morocco,Africa,Morocco aerosol packaging requirements,National pressurised container rules (MA),Morocco safety authority,"Aerosol design, marking, transport",in_force,medium,
2,Crème solaire,Cosmétique leave-on + UV,DZ,Algeria,Africa,Algeria sunscreen as cosmetic,National cosmetic regulation (DZ),Algeria health authority,Import licence; local language label,in_force,medium,
2,Crème solaire,Cosmétique leave-on + UV,DZ,Algeria,Africa,Algeria general consumer protection law,National consumer protection statute (DZ),Algeria consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
2,Crème solaire,Cosmétique leave-on + UV,DZ,Algeria,Africa,Algeria customs / import control,National customs code (DZ),Algeria customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
2,Crème solaire,Cosmétique leave-on + UV,DZ,Algeria,Africa,Algeria mandatory language labelling,National language/labelling law (DZ),Algeria consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
2,Crème solaire,Cosmétique leave-on + UV,DZ,Algeria,Africa,Algeria restrictions on health/SPF claims,National advertising/claim rules (DZ),Algeria advertising/consumer authority,SPF claim substantiation; bans on misleading 'sunblock' claims,in_force,medium,
2,Crème solaire,Cosmétique leave-on + UV,DZ,Algeria,Africa,Algeria aerosol packaging requirements,National pressurised container rules (DZ),Algeria safety authority,"Aerosol design, marking, transport",in_force,medium,
2,Crème solaire,Cosmétique leave-on + UV,TN,Tunisia,Africa,Tunisia sunscreen as cosmetic,National cosmetic regulation (TN),Tunisia health authority,Import licence; local language label,in_force,medium,
2,Crème solaire,Cosmétique leave-on + UV,TN,Tunisia,Africa,Tunisia general consumer protection law,National consumer protection statute (TN),Tunisia consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
2,Crème solaire,Cosmétique leave-on + UV,TN,Tunisia,Africa,Tunisia customs / import control,National customs code (TN),Tunisia customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
2,Crème solaire,Cosmétique leave-on + UV,TN,Tunisia,Africa,Tunisia mandatory language labelling,National language/labelling law (TN),Tunisia consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
2,Crème solaire,Cosmétique leave-on + UV,TN,Tunisia,Africa,Tunisia restrictions on health/SPF claims,National advertising/claim rules (TN),Tunisia advertising/consumer authority,SPF claim substantiation; bans on misleading 'sunblock' claims,in_force,medium,
2,Crème solaire,Cosmétique leave-on + UV,TN,Tunisia,Africa,Tunisia aerosol packaging requirements,National pressurised container rules (TN),Tunisia safety authority,"Aerosol design, marking, transport",in_force,medium,
2,Crème solaire,Cosmétique leave-on + UV,LY,Libya,Africa,Libya sunscreen as cosmetic,National cosmetic regulation (LY),Libya health authority,Import licence; local language label,in_force,medium,
2,Crème solaire,Cosmétique leave-on + UV,LY,Libya,Africa,Libya general consumer protection law,National consumer protection statute (LY),Libya consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
2,Crème solaire,Cosmétique leave-on + UV,LY,Libya,Africa,Libya customs / import control,National customs code (LY),Libya customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
2,Crème solaire,Cosmétique leave-on + UV,LY,Libya,Africa,Libya mandatory language labelling,National language/labelling law (LY),Libya consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
2,Crème solaire,Cosmétique leave-on + UV,LY,Libya,Africa,Libya restrictions on health/SPF claims,National advertising/claim rules (LY),Libya advertising/consumer authority,SPF claim substantiation; bans on misleading 'sunblock' claims,in_force,medium,
2,Crème solaire,Cosmétique leave-on + UV,LY,Libya,Africa,Libya aerosol packaging requirements,National pressurised container rules (LY),Libya safety authority,"Aerosol design, marking, transport",in_force,medium,
2,Crème solaire,Cosmétique leave-on + UV,SD,Sudan,Africa,Sudan sunscreen as cosmetic,National cosmetic regulation (SD),Sudan health authority,Import licence; local language label,in_force,medium,
